visitorid,itemid
447385,8140
869101,101753
519839,449391
519839,29940
519839,314801
519839,181202
61635,56570
1208868,421094
592916,354511
678937,330469
547506,210087
1219375,81944
30633,138931
1150086,361496
581183,103462
1309591,268563
678937,297765
1219375,81944
1219375,81944
1305292,408504
1171630,222888
1171630,382130
917360,58916
167511,214330
456741,368403
387601,354462
376897,427211
220840,315901
835779,58726
1233201,316472
686854,466443
536804,259710
581152,93829
1150086,176231
757355,358482
229868,258690
1080647,323261
1150086,170262
320993,330469
547506,250019
1069091,300133
1374616,449489
546210,203345
289491,294713
495782,201499
220840,315901
1219375,348677
1219375,81944
1309591,56633
547506,429765
872690,431315
375760,73311
1191192,447215
998017,381613
248411,345694
1039973,227976
312036,33993
196902,162536
985837,248601
167511,143018
371606,258148
904709,217605
583089,23054
754523,278363
547506,444931
1150086,57788
1308171,140730
519839,345721
316850,349318
316850,311405
393972,202425
1096075,101279
1165239,461686
1150086,58726
757355,177257
757355,389572
993032,85199
308859,401151
567838,214758
678937,444190
769903,99647
1219375,242878
1219375,196484
1309591,85188
781731,87950
248411,273822
1064422,187934
1281851,442871
1150086,391484
781592,272907
611369,124583
340689,23054
1384404,136987
661580,55120
167511,310944
52484,383212
724900,461686
160561,52653
371606,150547
2216,308764
993759,320496
1308171,140730
82318,406775
82318,117788
393972,198858
547506,116394
581152,378834
581152,185082
581152,297145
418959,293583
368033,204023
1150086,254290
397639,75195
757355,432343
11287,90293
371606,48030
166590,301721
1239048,199039
262508,389135
1019052,255430
1150086,210026
1396871,159624
998017,372756
962819,221290
684128,222465
1229430,318750
350026,452852
642818,202671
985837,73247
1150086,318750
757355,26900
518659,280328
518659,147684
490857,99911
1203891,292418
327734,141795
377569,132507
581152,192003
1150086,250942
581152,211975
371606,430197
635630,346501
536804,99003
536804,252400
803997,287647
1282656,166354
519839,225148
705542,7372
547506,417304
21070,384470
519839,54698
154613,370162
580472,55993
1309591,368692
1309591,431940
757355,29082
1171630,388673
995267,349470
166590,380971
371606,416154
371606,169213
151448,173956
1275484,175273
140115,350629
1279799,426174
242985,36130
998017,107630
65740,354881
65740,354881
985837,101393
985837,461520
661580,276324
585580,279457
386503,234185
456741,7804
164002,333272
957595,260287
957595,393274
371606,294449
1303368,385735
1236547,261644
371606,297441
904135,58726
581152,222772
581152,307733
581152,259647
547506,171815
536804,58123
1336367,463872
536804,150889
519839,192569
452965,33997
499246,333428
371606,77735
728093,416017
1142081,366859
763880,268883
1242822,308334
1092723,347644
1297062,220140
1150086,345308
591006,366400
1097400,254324
1097400,348258
616565,263692
371606,325652
94994,389572
960778,390857
1365514,155319
518659,445232
1227060,262545
794340,379517
519839,45365
719605,341517
329317,62971
674830,264521
19832,405290
1159592,213303
1150086,354585
1150086,166306
101175,31591
101175,276240
250393,410669
101175,158575
163711,91441
519839,29677
101175,285637
1297062,449912
528336,185246
1170127,307455
371606,337361
873353,85199
449785,223944
1171630,382130
626261,335945
519839,161213
63274,306492
650076,329766
705542,458009
487295,262923
1123306,421372
371606,235971
519839,44465
1116687,249228
531440,404653
988939,82174
1297062,169252
381439,266900
112757,321963
1150086,450641
1073377,413814
1171630,388673
1376817,366809
1134975,446820
101175,98374
101175,285637
869576,90129
163711,427472
1150086,436034
1150086,349284
371606,244027
371606,288525
810114,361805
123533,259455
616565,287526
371606,354881
1097400,218038
371606,161623
78882,408747
519839,454422
528336,309295
1150086,360877
371606,352091
371606,186702
1150086,107025
519839,178537
268221,97249
1159592,131364
567388,291111
288699,320496
1014131,183137
816161,90894
329317,280845
371606,294242
896066,132068
1150086,4067
1016281,420960
1225435,282942
1150086,270525
1297062,389200
371606,249804
371606,77733
771611,394660
705542,264521
197366,244541
371606,90487
519839,121648
938512,459237
371606,222848
1378732,292444
655937,201594
457547,248908
457547,41511
1380247,325852
1073377,392583
465431,286517
159619,112047
981607,439614
1073377,21815
374417,272890
1073377,392583
393334,305588
1171630,222888
11462,179271
1297062,436056
1227060,303009
871476,248742
456829,155765
198921,222888
371606,116721
1092723,219133
112757,317743
1000057,271494
519839,146325
476523,371390
232097,415610
163711,43641
163711,92361
101175,98374
101175,158575
1150086,109498
101175,316239
101175,281717
519839,259266
1015139,295626
1297062,33775
519839,437320
371606,149382
582432,232024
391814,378211
447078,220564
1383142,247948
371606,149382
391814,378211
1333820,92499
1150086,64749
1225435,192582
628771,167126
1225435,192582
253867,418390
1094310,104781
1033046,17108
873353,195434
371606,119736
1277956,337195
1307990,44064
705542,119736
1097400,239774
1097400,201569
388679,357541
964178,34364
444320,365411
14885,375332
1102053,398907
356818,339975
367862,466109
538189,115363
371606,218626
371606,233734
212610,461686
1150086,110517
457547,57389
329317,461686
1271881,310514
519839,140378
209372,209225
1150086,299517
567388,88904
1077585,302399
1219147,125282
276207,416017
163711,153961
101175,446102
101175,288887
101175,234215
1073377,208451
1073377,1164
1073377,21815
519839,425359
734374,370395
896066,132633
555045,349846
371606,78729
519839,10107
1225435,282942
685520,348099
692447,265113
488343,139638
137223,250942
964178,57210
910106,58726
930274,72435
112757,317743
1297062,456414
1297062,299222
519839,123650
873353,189111
1203176,238865
54017,362760
121914,142819
1150086,127631
804418,465226
597070,288525
858299,307455
703222,172842
519839,393142
1150086,166306
112757,321963
476523,333792
476523,286939
1138300,456912
101175,234215
101175,415020
1040119,17478
1066199,241555
941284,311929
1150086,272438
1073377,413814
159619,407947
371606,236000
371606,342530
519839,211132
1150086,345743
519839,418390
684791,416017
675039,312499
1168496,411602
499246,452194
457547,41511
457547,57389
457547,23040
457547,248908
329317,218794
457547,23040
1150086,10040
1170127,11311
519839,109116
449785,198400
956214,63859
135931,399830
580583,347113
565943,114643
1150086,213785
356818,333804
988939,228166
1350190,138114
1350190,307883
200262,202512
1150086,9759
336940,336760
101175,91086
101175,288887
101175,276240
371606,269079
1096840,303695
930609,280888
60497,201367
1151703,144507
125307,361554
1150086,66424
465431,409426
1070560,279757
63274,296614
63274,441042
951407,237422
1183796,280320
574370,340375
902662,152644
899963,348673
1124964,16052
281202,384678
416496,436172
416496,295537
1230022,372732
980414,417059
729726,136576
778509,399175
842413,242981
1183850,20934
895189,340375
952246,259962
952246,144635
1403769,409804
1150086,142819
440802,106958
744717,148790
808813,394391
705542,102471
705542,244458
705542,95447
48820,171878
48820,415928
962631,44465
6958,184011
1043550,209626
118899,366501
1330964,175749
334690,112146
952246,46156
1043386,181995
833217,360964
1336562,98184
85201,228017
1150086,268081
6955,83837
416295,64874
952246,167543
369102,319680
1232031,464930
1150086,239377
1150086,245168
952246,57929
952246,434627
1304526,459475
774274,302887
1038542,247601
354579,6720
48820,447067
48820,348272
1150086,232725
1246823,350384
833404,231482
1224226,86416
962631,390857
902662,213834
1150086,417559
952246,206218
952246,116624
952246,288525
281553,461686
1376736,303828
980414,131385
1124964,15
1124964,66643
765884,246247
1297062,164695
1150086,119736
1297062,204494
863219,304145
763954,309976
222570,71053
1404130,276035
318197,464404
85201,27897
904135,458271
745037,239750
763234,377216
1334441,357054
655995,374996
705542,460188
333147,212767
6958,431417
48820,286718
1297062,44465
1237565,303637
874524,169003
1053783,217946
1297062,257534
997219,427147
939019,163039
334690,156436
705542,290999
650028,454422
1150086,332629
1313374,235673
697366,461686
77669,36054
1150086,44465
976885,204677
729726,13556
1124964,348245
1150086,360200
564150,17607
85201,80292
28896,414044
705542,160343
1015139,44465
1150086,6720
654715,396135
1150086,277362
112518,354153
1165148,390857
1383053,338960
1231909,277074
48820,461686
952246,73602
952246,103900
165440,342848
334690,436666
1095470,462423
1036487,446522
689290,270082
448386,249504
952246,441645
734846,45420
499382,393028
952246,66424
915485,368403
194560,272907
642492,292444
118899,144392
267735,347183
281553,213172
959284,390857
863219,197498
1297062,98178
952246,136316
440802,408832
705542,69454
705542,376974
6958,339822
6958,187200
415316,87081
48820,425159
48820,125275
1095470,462423
632951,320494
1403769,312728
85201,18859
952246,55955
1071835,67439
679473,217605
163632,324391
163632,324391
1224323,192334
1387689,73364
1058908,302448
1124964,310720
160862,444363
237262,305496
585885,247396
416496,156552
979458,75820
792995,199018
863219,148450
1150086,127688
863219,450778
863219,414044
309763,220675
863141,442172
85201,32227
1134975,312728
952246,119736
863219,158194
301177,80435
720903,416017
354579,104781
1324810,42910
570023,114177
526183,283693
48820,459319
48820,293733
48820,276402
658299,440892
218469,41803
705542,384302
705542,119736
356340,449559
1394271,64026
396571,299804
396571,254655
705542,119736
705542,34220
519839,199394
534151,192334
1104649,384470
371606,399592
1214531,380747
1313980,176834
275836,410148
103408,287647
519839,190260
705542,342366
396571,299804
371606,199018
382808,386092
345558,350960
1165148,429498
278771,460778
519839,350525
757989,231501
157998,218576
309763,244944
309763,92960
519839,259501
1104649,384470
1313980,372641
1152432,118401
743674,358476
705542,440050
132066,122069
758827,146615
927045,446522
305782,322123
396571,254655
787997,119267
130028,304154
1094128,134191
1313980,110421
705542,442871
519839,115643
519839,59691
638441,50275
371606,152836
836347,64154
758827,169194
204458,382885
768067,299804
519839,215591
1094128,59424
1294601,285154
944168,438779
944168,171878
474313,262826
130028,268755
519839,356029
1255141,288359
330461,187026
548607,213917
1313980,94354
371606,310314
519839,389722
1394271,64026
34630,443161
519839,393767
927045,465922
705542,17766
705542,46156
696046,332005
371606,298830
548607,374996
880840,461686
519839,203187
1374597,262980
851858,246362
827689,457942
705542,181021
825800,246532
431937,442845
58740,94521
371606,385261
944168,101156
902881,460187
972500,165415
705542,139789
528198,379390
506913,51671
1108790,244834
9235,62290
278771,264297
73356,143689
705542,74789
371606,276494
278771,446542
1119767,432011
297008,100282
519839,188809
952246,420960
490684,165169
249439,40712
1137033,399593
1021527,241555
1021527,9877
538000,188698
868985,459615
815343,151471
1374597,188792
1374597,131385
850564,325673
714734,354153
1150086,204494
1150086,301843
705542,313931
124114,73359
863219,80435
133632,461686
51951,312129
784477,255469
705542,313931
250187,28288
248845,174189
798349,458070
1150086,351975
1150086,278100
899857,83639
292102,260415
441737,422451
719967,39557
596542,121895
714734,250942
899857,335276
1223331,169194
905698,409771
952700,214617
646468,423056
705542,189265
1001270,142204
1150086,244534
48728,379272
757355,217278
604376,176379
699183,104864
1150086,454422
863219,199952
1355960,269892
1118074,308025
33946,247785
1137093,299222
761862,112867
464250,436360
256726,413110
292102,220599
253920,151471
197971,71336
1150086,37609
586012,446522
952700,246683
952700,367726
952700,121865
702000,129020
899857,349047
705542,324621
1150086,368403
935355,85832
799313,180896
1150086,315543
517613,210087
754341,319680
798809,15716
956258,356029
457547,57389
457547,167800
762170,443030
1142592,420528
1374597,131385
1176826,362339
1081726,379652
54121,140070
1150086,284463
850564,191547
230237,217278
805204,102408
308506,278830
952246,184173
863219,351042
506086,448453
863219,400442
730510,402295
1150086,401285
191153,331514
863219,362760
33946,325772
48728,310848
1340695,119603
1150086,99610
952246,236806
1150086,413460
457547,162411
850564,376008
1081726,420960
230237,416295
1150086,213834
805204,283037
685025,465227
1374597,188792
602545,266900
562956,76731
372048,55251
148485,48105
952700,286962
237286,436549
702000,129020
952246,869
730678,367030
757355,404121
20167,136815
805630,336196
580781,50684
48728,397067
957729,83533
330035,128318
1248817,96370
175822,316753
757355,335102
863219,104023
952246,261558
699183,271864
1139670,210086
1157587,288525
1127234,408933
1066033,304685
292102,133549
572053,453179
848739,457162
1176826,424869
863219,354511
780731,85832
567526,40868
799313,18155
952246,449489
1171088,72430
1233088,418390
5042,127634
5042,127634
757355,148666
2598,183087
569788,307883
221998,82278
169486,323084
132823,218339
1296486,422827
1316174,75195
716947,121814
1304026,278679
73501,299114
382473,218794
1274085,299457
1324670,442300
228175,450627
1143932,272152
757355,119736
757355,189021
1317218,409804
757355,137034
675646,219435
547738,357262
573782,201610
1252556,137974
1283751,229180
1404286,448548
705542,20968
116095,14644
703309,389158
1017973,110412
1262257,379192
723670,46156
1297062,186702
353891,388329
744315,17478
1297062,370607
703309,233008
31929,227790
757355,131178
588753,375738
1126660,229928
431138,414410
486346,112782
1296486,422827
288932,461686
760266,195219
1375602,372941
1304026,403576
1304026,380302
757989,231501
1297062,85774
705542,371344
460926,93873
1364157,404793
1297062,76426
1318649,334920
1297062,141480
150983,48030
1297062,11316
1297062,185246
545846,2463
723670,46156
193268,311341
1362452,376974
1334913,26205
735090,227880
1331889,187992
1057266,5821
1333540,32989
1177689,264297
5042,138443
675646,418874
898506,455183
757355,430610
216471,296598
1297062,63235
275833,79034
1297062,48030
295742,365015
440666,315378
254367,413784
904909,213834
169486,213834
1324670,445258
539043,248601
539043,316482
705542,120070
705542,396713
1019573,83981
1297062,31768
1402877,311464
288932,426588
1375602,432292
514825,415735
162576,445105
1274293,7943
577103,435618
1102694,302329
116095,464731
855713,357583
855713,216556
545846,87856
146997,212036
662257,239719
1297062,361545
904909,445351
1364157,404793
412239,332629
10248,232917
703309,266249
216471,178294
1224104,257070
1375602,347167
1375602,100367
1262257,190070
757355,143860
757355,445351
1197809,317361
952246,341797
455557,315140
1217782,314817
693528,5942
705834,455641
693528,109470
121299,202460
121299,277943
1097386,299222
345673,398345
813477,408504
1288957,275580
69645,65091
373194,457045
672785,421606
672785,284463
1385042,63436
306586,441691
229291,445351
104929,196316
1150086,62737
777503,417666
863219,111572
1333907,106741
1003058,454183
1243940,107162
1212080,359251
863219,133964
1119174,92976
1108172,171814
468035,398489
525445,257412
779514,400596
863260,441945
1297062,78265
1008289,56782
986577,432930
1297062,237952
693528,226695
745633,63102
483743,75961
672785,213834
288615,356067
668226,146297
241583,190260
848052,370607
777503,425758
802281,449497
203225,432152
1297062,159477
1027328,390799
1297062,255725
371606,367696
69645,325852
1005141,19306
1150086,67614
198299,446861
1297062,156101
1370695,87916
1363955,113019
1102257,254196
1297062,118914
1140886,90910
413841,350384
863219,463509
1297062,312163
455557,315140
102507,23914
102507,247420
1217782,155196
1100641,56782
1217782,314817
1262190,333039
1150086,162565
138304,134906
757355,213834
779514,41103
1189599,221897
952246,365890
1301173,351130
705542,157081
1297062,228793
1379868,441852
1288545,457135
371606,330900
1183199,441852
471338,453192
455557,315140
1265615,413602
359647,189339
560961,228075
1352044,379953
723403,273104
952246,427541
1301173,327134
587126,461976
1144846,120114
745633,63102
952246,207430
901953,248063
136855,13925
1076102,453192
1061238,213834
1061238,445351
663411,418609
1188952,305357
959698,308687
594852,447215
934588,460759
53051,403969
1197809,355325
1368445,446522
531340,13569
589376,369093
757355,213834
1248762,315545
862823,89076
102507,437106
755797,112782
455557,330175
1100641,375705
163836,339070
863219,449492
1297062,84593
863219,164344
1297062,69799
1061238,327090
668226,114514
1144846,120114
952246,159822
1288957,430223
693528,162722
1076102,229928
121299,277943
1150086,384470
656029,335101
1297062,132246
1047431,330588
371606,106575
1039831,374178
991246,182778
991246,416017
1352044,269760
863219,368947
1333907,106741
741012,283405
355056,17478
371606,297565
1367560,99196
1367560,260819
912550,215063
351630,224187
863219,411575
1403769,312728
915069,212006
1297062,9877
1328985,78448
1150086,37760
1143755,346204
53051,369586
693528,400078
455557,330175
1140886,272263
193622,300878
497721,87856
236229,384302
1217782,155196
1262190,10572
1386311,250212
972968,130776
1005141,92695
986064,20981
952246,220066
827191,252314
1068812,104468
894696,414088
1061238,456912
1032211,7943
1005723,150477
705542,70084
991246,103492
27197,209752
169328,310702
901953,46924
1297062,369158
292065,252344
1297062,159642
371606,170952
27360,445351
371606,243355
1197809,378209
115055,442172
1301173,407202
371606,424293
334518,279972
757355,445351
1320985,254617
834421,416017
1302281,451014
1365610,453790
53051,339808
693528,363156
705834,223985
1384789,248626
813477,333518
83052,74833
171070,344445
210282,140156
1297062,369158
455557,330175
1128992,418600
863219,456056
310867,2416
899857,34875
1031546,247167
1277580,176379
525445,339070
959967,159477
998017,381613
705542,204057
67370,434271
863219,4643
1102257,211336
360394,437106
986577,357978
1262190,17478
972968,130776
1297062,37029
894696,414088
1061238,114389
1150086,257062
1150086,47334
121299,202460
128188,112417
1328985,94187
1328985,124552
1059647,448453
1326089,2463
587126,440937
512180,6807
738499,84773
1014314,383662
192890,148025
192890,85510
145492,464649
422603,9877
136280,37845
772037,437917
1019510,17189
974226,185677
119084,206664
974226,199417
1150086,247601
67015,213834
1150086,454430
935910,157318
369168,293963
1330682,359439
1120870,96027
1120870,252031
1150086,303833
203490,461686
85734,441814
1071410,81473
1005822,67889
371606,2463
475172,463002
792658,445351
834679,287449
863219,269916
371606,134191
863219,96149
952246,224043
952246,427229
371606,208695
896066,374835
974226,176419
133166,211061
964,430113
952246,119736
952246,418601
219788,159562
219788,59004
1069856,450571
301496,360903
1031046,388974
846775,431028
85734,148090
1374597,52399
1374597,52399
24067,338767
312582,66117
748917,296790
371606,428891
515890,350045
515890,444190
964962,87950
573213,387947
1120870,116334
834646,432183
863219,119736
82251,28307
863219,116527
422603,99260
301496,461686
394989,164313
366331,174993
401323,213834
1365340,334823
294572,128908
952246,272907
1221828,344446
1221828,157217
1301479,60715
312582,246075
797789,131882
420421,202171
915412,351435
863219,222888
16655,308438
1150086,55251
192890,228066
192890,320620
430234,298560
1396162,135388
371606,90219
1150086,190172
530559,395849
1150086,32164
1150086,41963
365347,419371
792658,213834
371606,121680
219788,19541
530559,17478
857417,119433
236545,379513
428976,132594
148531,218576
674283,119639
606060,220513
1150086,418560
791750,349594
791750,69285
429139,175668
530559,128990
1331777,376901
394989,173026
394989,390615
974226,176162
16655,224481
773985,235047
125643,334296
709888,143104
530559,210279
67015,445351
24067,455793
369168,116772
562527,314397
192890,438264
192890,245401
680865,410143
974226,181102
515890,273973
203490,312929
1150086,81473
54958,325521
1065650,82586
325589,24292
129046,281217
1150086,56269
1166352,319905
974226,198105
475172,232780
301496,187697
854516,445105
767044,27494
767044,27494
369533,373842
1051470,8638
252977,145514
401323,445351
732725,358845
837781,461686
1150086,36620
1150086,217712
312582,401617
396040,461686
1150086,104634
530559,36859
113995,207344
954259,118199
321588,238865
1262299,26745
952246,17478
952246,84643
675619,3927
712705,252780
68759,199975
501594,400533
219788,417970
133166,264297
728219,215868
1219216,241535
101747,393562
1120870,346067
203490,40630
951095,170157
236545,156812
1112704,258848
951095,65941
371606,89646
1171776,146615
974226,118551
158701,24059
1393377,243980
846775,175885
456502,451362
1369324,250177
998729,113635
1014314,383662
530559,119736
702504,374825
312582,299457
22666,54773
153934,67438
85734,314397
1322042,144820
233054,351585
1365340,1619
238722,364916
219788,121389
1365340,213109
952246,261377
952246,183511
17067,354714
899857,213255
899857,232172
869899,37029
1150086,319797
1150086,239774
952246,390582
927736,34853
521494,39439
1120870,61840
1120870,237524
1120870,100031
657293,254196
657293,49392
863219,417927
1045905,57577
788475,151873
890980,48011
239362,227790
530559,159200
805780,198784
97675,98633
890980,96675
97675,91547
890980,231313
530559,244819
718266,187351
890980,111436
261325,217605
873285,134764
118071,417927
1123995,325852
906550,25514
974226,380810
583425,136745
530559,48289
1094021,55364
533967,355324
314683,240742
530559,357519
553252,340794
265897,47000
265897,47000
1084741,247225
974226,207907
926490,31791
1300280,60481
1075444,402871
1090856,78144
521488,347641
1085279,348495
54524,364789
1138326,214820
1138326,177603
493156,227978
158558,325508
171174,402580
890980,356696
1150086,184973
1150086,318421
1178506,463663
97675,344616
203851,444190
890980,98491
890980,231313
518659,183639
890980,329587
109670,73322
590095,340749
974226,28367
974226,119736
768946,441981
1035750,213834
1035750,445351
1040321,434592
530559,445232
163083,274756
79721,443344
530559,181315
890980,196923
1036016,6973
890980,265082
974226,59772
974226,367899
934396,221271
917851,98708
917851,406727
890980,355994
1151093,445351
1399144,17163
54524,88831
54524,307443
521488,347641
1150086,263765
805780,274443
677329,21163
1082305,438484
530559,348160
1062192,66187
1062192,120098
530559,335592
521488,347641
1138326,298860
195911,112782
781972,17478
974226,166306
63351,312728
1098391,199568
768946,233925
890980,199279
890980,283776
1086913,191203
225852,445351
890980,96441
890980,199279
482240,385254
718266,294531
1150086,5675
1036016,238766
530559,213834
1171341,266900
530559,87221
530559,65021
813175,31768
606605,187549
522428,192245
890980,390934
290073,216019
890980,1510
1336835,321089
688912,362969
225852,213834
1260481,443344
471670,26228
97675,91547
97675,98633
890980,213834
722312,456489
530559,355994
735490,20218
395626,5730
707002,278872
1062192,141240
985513,10384
1363955,113019
789699,385602
178888,445351
1150086,352634
530559,382419
530559,445351
1290796,340190
1040321,455629
530559,432748
530559,255933
1199413,420960
521488,347641
199473,362068
1282058,436958
890980,382419
890980,322619
530559,117788
971406,210408
890980,455183
921696,71380
890980,34868
890980,168111
890980,329587
1260481,23250
97675,17798
97675,98633
890980,354881
688912,138290
890980,96441
395684,315543
890980,98491
666517,71779
1094021,233507
135738,9199
488462,461686
1290796,393207
1150086,19833
530559,377691
905132,303573
1099198,387325
530559,355994
97675,17798
97675,208884
97675,344616
1318309,368403
1022432,342777
1086903,268883
977751,221290
611155,338721
1138326,141035
1150086,457045
163083,97441
265897,47000
1169792,243247
97675,208884
97675,91547
530559,180684
530559,355994
974226,147879
974226,92361
1168467,318697
636149,412615
1269087,358878
475479,17478
376905,8271
76913,440560
698846,403933
890980,111436
1336835,434811
518659,227822
518659,321089
890980,34868
890980,1510
890980,98491
890980,283776
1084741,190774
974226,49692
128147,259330
128147,167121
530559,34977
974226,94437
530559,232768
974226,464783
85383,251751
537639,76196
72944,237422
995838,365758
15218,66083
1231446,293719
389361,146630
1297062,237028
764790,200604
1297062,99574
1192245,437973
705542,444593
1297062,272324
541997,213834
541997,445351
82581,373138
191886,213834
764790,19789
764790,402462
585372,219181
245770,436034
408063,90822
999212,74984
216984,388897
1156938,396094
1150086,310944
866191,73852
200073,17322
1057608,126247
80580,322717
677274,398883
745620,461686
1353976,171878
438780,228644
1251841,461686
952246,5677
764790,19789
1150086,65941
890980,213834
890980,454640
757355,166050
1297062,31239
974226,208175
974226,439963
974226,220513
974226,151471
974226,128146
974226,257308
974226,409334
1150086,436344
200073,130776
890980,101288
974226,190777
884534,144599
1043498,162472
33889,372941
315490,373836
748969,291699
254328,395656
254328,315237
818067,189604
995838,225572
405190,290146
97480,320526
1297062,144102
1150086,65273
616066,86391
403777,51360
438780,286220
438780,414995
438780,202825
1353976,461686
1146431,65633
1150086,1976
890980,301843
805780,274443
1116522,448453
990637,101698
1323794,159822
764790,48130
764790,28789
1150086,424506
952246,103961
1018423,162375
1018423,157217
1368868,267601
418630,318851
890980,90487
1029355,228392
408063,90822
254328,35403
254328,372252
648048,461686
648048,335088
408063,24136
890980,119736
890980,95354
405120,265113
1336061,181651
823982,257059
886390,338630
866191,73852
866191,320185
1085624,113535
1350023,338214
890980,113535
1260481,4001
974226,207602
974226,358565
974226,116493
974226,167978
1162584,209225
1297062,262980
961427,355200
890980,92814
438780,292805
438780,442386
952246,213834
415285,460188
764790,132633
1150086,34220
529248,234371
890980,170262
890980,81453
890980,31640
315721,167769
705542,7943
974226,246247
974226,131385
974226,108083
974226,338395
974226,12836
974226,100898
974226,402816
944418,286177
764790,196734
757355,115368
418630,307941
1324500,370651
764790,103634
711810,251396
254328,131794
254328,201849
254328,178176
254328,346067
995838,85377
320205,252541
1344801,102925
85383,251751
1297062,115923
866191,320185
705542,20940
347697,317555
438780,215063
438780,320185
1353976,117857
389503,109583
890980,81104
267116,435670
974226,287536
1297062,210002
764790,284414
764790,402462
764790,349318
890980,435670
469559,146809
974226,228644
890980,213834
890980,2416
254328,203444
1184602,98467
1387958,69689
397573,8627
677771,202825
866191,355391
514825,80212
1114192,35881
191886,445351
317233,10572
976621,289160
805780,174172
1297062,375021
1056921,318117
757355,248327
1297062,9877
705542,42146
1150086,221614
1296733,281212
757355,65273
1347509,326819
902701,106741
1145088,245530
764790,307117
781592,272907
780708,419192
303100,233767
1295687,296375
890980,445351
1150086,375450
418115,365889
757355,243795
1297062,407947
757355,262815
838154,4430
974226,463002
974226,46232
974226,279316
974226,114115
1297062,248601
759183,216425
890980,421465
317233,87081
254328,402529
1365849,347549
417076,270082
866191,355391
844650,253615
861157,415219
992385,215363
275715,266256
1111661,393926
974226,332005
1252037,301188
610683,116380
334471,167534
1243262,260900
890980,312388
354368,187351
1008739,274599
232309,321876
232309,23332
1357597,286171
1067810,295209
210644,132633
345160,2828
1215257,134108
410314,27494
890980,119736
1150086,368788
1228310,380484
1271021,317192
1391499,244250
755979,415862
747097,40853
1146952,92493
1297062,82174
1150086,100282
1150086,52371
1099348,243247
988009,181102
232309,222150
4113,231807
94071,145403
1297062,437932
1297062,204057
993674,272907
151476,13825
1006522,374759
1243262,302066
676722,186994
164303,316243
890980,99824
917188,2008
175771,122941
791616,104793
783408,296561
100809,36117
746666,387373
722990,96680
722990,56630
1030990,38175
988009,308353
981430,116624
564572,139479
1006522,62737
676722,152398
492404,98051
1150086,316753
410452,244939
219105,283115
1297062,280328
1297062,124478
521841,444365
100809,81944
100809,425892
143585,147037
27326,178108
1166469,72422
1228172,213834
1228172,434289
1200726,330029
1148408,413250
1216259,264111
1150086,72944
722990,96680
988009,375011
334471,163376
237865,104116
128066,375118
1150086,428554
481982,225249
1150086,124214
1112178,312728
403958,8140
1297062,391075
210644,284414
210644,307117
890980,212006
1222708,192449
813971,358984
861356,174189
993905,319196
345160,162046
935624,64958
410452,451427
237865,381613
1146431,65633
1391499,459475
151476,228287
232309,294531
722990,56630
722990,56630
702055,218648
1152128,33970
334471,164034
1006522,318941
1297062,302066
95090,450455
1150086,441852
890980,95933
1008739,58086
1008739,313205
1279737,93558
1045077,445459
238437,241555
1150086,285400
609963,330481
609963,138017
890980,123645
1297062,360487
210644,402462
890980,375332
1279737,326819
237865,446645
465949,444163
407882,64026
407882,412906
681283,301379
890980,224079
168505,348938
695198,430267
410452,338721
403958,332065
1216259,264111
1341849,380815
930934,256721
1297062,381436
1297062,260900
1062424,356029
1214320,412207
540387,330469
540789,360825
962131,279905
241145,230099
857188,160815
993282,306086
1103914,228613
358806,437602
987857,312216
371606,452194
962131,275625
530559,27926
530559,127634
962131,440892
371606,234033
649448,441668
1192236,171815
1307498,25920
835094,228166
1090887,412207
962131,115258
157882,78494
241145,291609
922581,50564
962131,445351
962131,130815
1103914,429598
371700,429721
400271,257040
1078946,172004
250139,445351
498233,221317
530559,426031
371606,175749
530559,278900
1103914,209419
584224,280058
922581,407460
530559,35459
96947,68070
962131,84947
1259989,293850
241145,396265
1078946,380649
962131,39959
663166,312728
1307498,25920
169436,265760
999399,448453
1036059,385708
993282,306086
305404,225770
305404,225770
371606,176648
530559,119736
1103914,16881
233038,25298
840076,309403
264899,346067
880959,240262
250139,213834
1274778,56441
962131,320130
1307498,298904
1045445,56269
1361256,140365
390770,248239
376440,325310
962131,11279
74260,42523
19500,355994
734350,187026
371606,126644
239974,72721
962131,213834
371606,219512
812909,132683
1187858,263741
962131,103492
471176,291877
962131,13925
1103914,228613
1103914,209419
1103914,16881
371606,424506
530559,409804
962131,346088
1103914,290163
294027,222333
1307498,298904
1036059,346186
530559,2463
440941,283138
371606,213834
783700,272324
116236,48541
1048883,20968
968159,431940
968159,44329
968159,32581
580297,292869
530559,400321
530559,50626
866629,399531
530559,224481
530559,133647
519736,121489
939395,321905
648175,309821
582933,346088
104434,187026
1167125,237422
660393,224549
662475,65719
758359,30959
283621,336842
283621,157644
103637,150098
103637,2422
934208,127123
103637,386049
371606,360825
739473,392020
530559,328185
120444,351469
419612,274460
120331,222888
244468,95933
1333311,342530
371606,413839
371606,463617
240222,294267
660393,224549
716315,227602
968159,144706
968159,461686
1279866,232889
591869,247601
756562,451676
312459,372395
934208,290146
934208,213834
103637,352889
1327847,193272
530559,429704
580297,292869
819210,221317
467595,332175
582933,233320
204101,415301
660393,224549
660393,224549
225109,325065
1304759,441668
36707,88921
968159,198041
634736,21551
530559,228392
312459,290269
530559,266439
1210029,338427
524682,241450
283621,313902
756562,144991
371606,379480
441527,120357
1023761,46156
530559,295066
1350190,138114
1350190,140527
